date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:45	112713/112713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202023%2022:38:56%20GMT	https://magictradersignals.com/wp-content/uploads/2023/08/TM-ING-1-768x1052.jpeg	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/uploads/2023/08/TM-ING-1-768x1052.jpg	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:46	128132/128132	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202023%2022:38:55%20GMT	https://magictradersignals.com/wp-content/uploads/2023/08/TM-ING-1.jpeg	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/uploads/2023/08/TM-ING-1.jpg	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:46	81215/81215	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202023%2022:40:00%20GMT	https://magictradersignals.com/wp-content/uploads/2023/08/TM-ING-7.jpeg	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/uploads/2023/08/TM-ING-7.jpg	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:47	134120/134120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202023%2022:40:05%20GMT	https://magictradersignals.com/wp-content/uploads/2023/08/TM-ING-8-768x1135.jpeg	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/uploads/2023/08/TM-ING-8-768x1135.jpg	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:47	70525/70525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202023%2022:40:06%20GMT	https://magictradersignals.com/wp-content/uploads/2023/08/TM-ING-9.jpeg	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/uploads/2023/08/TM-ING-9.jpg	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:47	1827/1827	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Jun%202023%2021:47:02%20GMT	https://magictradersignals.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:47	41067/41067	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Jun%202023%2020:13:10%20GMT	https://magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js?ver=3.8.4	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min688f.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:48	5484/5484	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Jun%202023%2020:14:00%20GMT	https://magictradersignals.com/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min.js?ver=3.13.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min2e9d.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:48	4958/4958	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2020:22:32%20GMT	https://magictradersignals.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.15.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min6319.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:49	56154/56154	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2020:22:32%20GMT	https://magictradersignals.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.15.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/elementor/assets/js/frontend-modules.min6319.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:49	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Jan%202023%2011:16:34%20GMT	https://magictradersignals.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:49	148782/148782	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202023%2022:40:04%20GMT	https://magictradersignals.com/wp-content/uploads/2023/08/TM-ING-8.jpeg	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/uploads/2023/08/TM-ING-8.jpg	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:49	6607/6607	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Feb%202023%2015:56:38%20GMT	https://magictradersignals.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:50	17823/17823	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202022%2015:43:30%20GMT	https://magictradersignals.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:50	4910/4910	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://magictradersignals.com/wp-includes/js/dist/hooks.min.js?ver=4169d3cf8e8d95a3d6d5	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-includes/js/dist/hooks.min6c65.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:50	10230/10230	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://magictradersignals.com/wp-includes/js/dist/i18n.min.js?ver=9e794f35a71bb98672ae	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-includes/js/dist/i18n.mine57b.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:51	24379/24379	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Jun%202023%2020:14:00%20GMT	https://magictradersignals.com/wp-content/plugins/pro-elements/assets/js/frontend.min.js?ver=3.13.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/pro-elements/assets/js/frontend.min2e9d.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:51	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2020:22:32%20GMT	https://magictradersignals.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:52	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Feb%202023%2016:36:32%20GMT	https://magictradersignals.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:52	40746/40746	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2020:22:32%20GMT	https://magictradersignals.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.15.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/elementor/assets/js/frontend.min6319.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:53	29634/29634	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Jun%202023%2020:14:00%20GMT	https://magictradersignals.com/wp-content/plugins/pro-elements/assets/js/elements-handlers.min.js?ver=3.13.2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/pro-elements/assets/js/elements-handlers.min2e9d.js	(from https://magictradersignals.com/acessar/?utm_medium=paid&utm_source=fb&utm_id=23857845772440036&utm_content=23857848067010036&utm_term=23857848067020036&utm_campaign=23857845772440036&fbclid=IwZXh0bgNhZW0CMTAAAR2ZM46k79aNPPQS7RdJ_jTMXH-3XTzDfhGR-fCTjJz1j1vjosFyYe2RI04_aem_ATh5tvfpkSGAklf9XlxUtbZceSIAk_qjWf9_YsxoeXZJrTqB6wuCkvsEFqmbVfFxX5Kyhjk_9Zbmty7uSxGL0cqD)
11:33:55	65501/65501	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Apr%202024%2005:33:57%20GMT	https://magictradersignals.com/acessar/e.src	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/acessar/e.src	(from https://magictradersignals.com/acessar/)
11:33:55	69632/69632	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2022:48:39%20GMT	https://magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/css/frontend.css?ver=1713566919	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/css/frontend31b9.css	(from https://magictradersignals.com/acessar/)
11:33:56	954/954	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2022:48:39%20GMT	https://magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/secure-copy-content-protection/public/css/secure-copy-content-protection-public.css?ver=1713566919	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/secure-copy-content-protection/public/css/secure-copy-content-protection-public31b9.css	(from https://magictradersignals.com/acessar/)
11:33:56	19884/19884	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2022:48:39%20GMT	https://magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1713566919	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min31b9.css	(from https://magictradersignals.com/acessar/)
11:33:58	65501/65501	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Apr%202024%2005:33:59%20GMT	https://magictradersignals.com/acessar/Firefox/	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/acessar/Firefox/index.html	(from https://magictradersignals.com/acessar/)
11:33:58	16223/16223	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2022:48:39%20GMT	https://magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=1713566919	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min31b9.css	(from https://magictradersignals.com/acessar/)
11:33:58	31411/31411	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2022:48:39%20GMT	https://magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=1713566919	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min31b9.css	(from https://magictradersignals.com/acessar/)
11:33:59	24988/24988	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2022:48:39%20GMT	https://magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=1713566919	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/cache/min/1/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min31b9.css	(from https://magictradersignals.com/acessar/)
11:33:59	662/662	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jun%202023%2021:45:31%20GMT	https://magictradersignals.com/wp-content/plugins/wp-rocket/assets/img/youtube.png	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/wp-rocket/assets/img/youtube.png	(from https://magictradersignals.com/acessar/)
11:34:00	8892/8892	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Jun%202023%2021:45:31%20GMT	https://magictradersignals.com/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	(from https://magictradersignals.com/acessar/)
11:34:02	123520/123520	---M--	200	added ('OK')	font/woff2	date:Thu,%2001%20Jun%202023%2020:13:10%20GMT	https://magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.4)
11:34:03	294780/294780	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Jun%202023%2020:13:10%20GMT	https://magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.4)
11:34:07	775444/775444	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jun%202023%2020:13:10%20GMT	https://magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Users/USER/Desktop/mrx4mind/magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://magictradersignals.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.4)
